NAME,Year,GEO_ID,Units in All Multi-Family Structures,Units in Single-Family Structures,Units in All Structures
Millersville,1980.0,1600000US4748980,0.0,0.0,0.0
Millersville,1981.0,1600000US4748980,0.0,0.0,0.0
Millersville,1982.0,1600000US4748980,0.0,0.0,0.0
Millersville,1983.0,1600000US4748980,0.0,0.0,0.0
Millersville,1984.0,1600000US4748980,0.0,0.0,0.0
Millersville,1985.0,1600000US4748980,0.0,0.0,0.0
Millersville,1986.0,1600000US4748980,0.0,0.0,0.0
Millersville,1987.0,1600000US4748980,0.0,0.0,0.0
Millersville,1988.0,1600000US4748980,0.0,0.0,0.0
Millersville,1989.0,1600000US4748980,0.0,0.0,0.0
Millersville,1990.0,1600000US4748980,0.0,27.0,27.0
Millersville,1991.0,1600000US4748980,0.0,12.0,12.0
Millersville,1992.0,1600000US4748980,0.0,17.0,17.0
Millersville,1993.0,1600000US4748980,0.0,20.0,20.0
Millersville,1994.0,1600000US4748980,0.0,22.0,22.0
Millersville,1995.0,1600000US4748980,0.0,19.0,19.0
Millersville,1996.0,1600000US4748980,35.0,71.0,106.0
Millersville,1997.0,1600000US4748980,40.0,100.0,140.0
Millersville,1998.0,1600000US4748980,0.0,143.0,143.0
Millersville,1999.0,1600000US4748980,0.0,123.0,123.0
Millersville,2000.0,1600000US4748980,0.0,88.0,88.0
Millersville,2001.0,1600000US4748980,0.0,121.0,121.0
Millersville,2002.0,1600000US4748980,0.0,81.0,81.0
Millersville,2003.0,1600000US4748980,0.0,20.0,20.0
Millersville,2004.0,1600000US4748980,8.0,14.0,22.0
Millersville,2005.0,1600000US4748980,16.0,27.0,43.0
Millersville,2006.0,1600000US4748980,0.0,23.0,23.0
Millersville,2007.0,1600000US4748980,0.0,24.0,24.0
Millersville,2008.0,1600000US4748980,2.0,6.0,8.0
Millersville,2009.0,1600000US4748980,0.0,14.0,14.0
Millersville,2010.0,1600000US4748980,0.0,8.0,8.0
Millersville,2011.0,1600000US4748980,0.0,4.0,4.0
Millersville,2012.0,1600000US4748980,0.0,2.0,2.0
Millersville,2013.0,1600000US4748980,0.0,4.0,4.0
Millersville,2014.0,1600000US4748980,0.0,1.0,1.0
Millersville,2015.0,1600000US4748980,0.0,10.0,10.0
Millersville,2016.0,1600000US4748980,0.0,15.0,15.0
Millersville,2017.0,1600000US4748980,0.0,19.0,19.0
Millersville,2018.0,1600000US4748980,0.0,13.0,13.0
Millersville,2019.0,1600000US4748980,0.0,8.0,8.0
Millersville,2020.0,1600000US4748980,0.0,2.0,2.0
Millersville,2021.0,1600000US4748980,0.0,6.0,6.0
Mitchellville,1980.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1981.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1982.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1983.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1984.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1985.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1986.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1987.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1988.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1989.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1990.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1991.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1992.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1993.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1994.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1995.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1996.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1997.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1998.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,1999.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2000.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2001.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2002.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2003.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2004.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2005.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2006.0,1600000US4749460,0.0,2.0,2.0
Mitchellville,2007.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2008.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2009.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2010.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2011.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2012.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2013.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2014.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2015.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2016.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2017.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2018.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2019.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2020.0,1600000US4749460,0.0,0.0,0.0
Mitchellville,2021.0,1600000US4749460,0.0,0.0,0.0
Montgomery County,1980.0,0500000US47125,150.0,599.0,749.0
Montgomery County,1981.0,0500000US47125,56.0,186.0,242.0
Montgomery County,1982.0,0500000US47125,418.0,458.0,876.0
Montgomery County,1983.0,0500000US47125,333.0,834.0,1167.0
Montgomery County,1984.0,0500000US47125,297.0,609.0,906.0
Montgomery County,1985.0,0500000US47125,221.0,736.0,957.0
Montgomery County,1986.0,0500000US47125,248.0,980.0,1228.0
Montgomery County,1987.0,0500000US47125,302.0,894.0,1196.0
Montgomery County,1988.0,0500000US47125,288.0,881.0,1169.0
Montgomery County,1989.0,0500000US47125,337.0,841.0,1178.0
Montgomery County,1990.0,0500000US47125,117.0,716.0,833.0
Montgomery County,1991.0,0500000US47125,106.0,1111.0,1217.0
Montgomery County,1992.0,0500000US47125,139.0,1362.0,1501.0
Montgomery County,1993.0,0500000US47125,378.0,1565.0,1943.0
Montgomery County,1994.0,0500000US47125,518.0,1442.0,1960.0
Montgomery County,1995.0,0500000US47125,517.0,1602.0,2119.0
Montgomery County,1996.0,0500000US47125,378.0,1418.0,1796.0
Montgomery County,1997.0,0500000US47125,340.0,1129.0,1469.0
Montgomery County,1998.0,0500000US47125,111.0,1170.0,1281.0
Montgomery County,1999.0,0500000US47125,88.0,1213.0,1301.0
Montgomery County,2000.0,0500000US47125,377.0,966.0,1343.0
Montgomery County,2001.0,0500000US47125,480.0,1055.0,1535.0
Montgomery County,2002.0,0500000US47125,343.0,1201.0,1544.0
Montgomery County,2003.0,0500000US47125,589.0,1402.0,1991.0
Montgomery County,2004.0,0500000US47125,412.0,2088.0,2500.0
Montgomery County,2005.0,0500000US47125,779.0,1843.0,2622.0
Montgomery County,2006.0,0500000US47125,1089.0,1914.0,3003.0
Montgomery County,2007.0,0500000US47125,535.0,1378.0,1913.0
Montgomery County,2008.0,0500000US47125,418.0,907.0,1325.0
Montgomery County,2009.0,0500000US47125,181.0,1207.0,1388.0
Montgomery County,2010.0,0500000US47125,760.0,1040.0,1800.0
Montgomery County,2011.0,0500000US47125,510.0,1340.0,1850.0
Montgomery County,2012.0,0500000US47125,421.0,1308.0,1729.0
Montgomery County,2013.0,0500000US47125,580.0,1165.0,1745.0
Montgomery County,2014.0,0500000US47125,222.0,1224.0,1446.0
Montgomery County,2015.0,0500000US47125,186.0,1077.0,1263.0
Montgomery County,2016.0,0500000US47125,290.0,1241.0,1531.0
Montgomery County,2017.0,0500000US47125,231.0,1485.0,1716.0
Montgomery County,2018.0,0500000US47125,277.0,1446.0,1723.0
Montgomery County,2019.0,0500000US47125,210.0,2265.0,2475.0
Montgomery County,2020.0,0500000US47125,688.0,2946.0,3634.0
Montgomery County,2021.0,0500000US47125,1889.0,2119.0,4008.0
Montgomery Incorporated,,None,,,
Montgomery Unincorporated,1980.0,None,112.0,84.0,196.0
Montgomery Unincorporated,1981.0,None,2.0,83.0,85.0
Montgomery Unincorporated,1982.0,None,2.0,133.0,135.0
Montgomery Unincorporated,1983.0,None,5.0,248.0,253.0
Montgomery Unincorporated,1984.0,None,0.0,189.0,189.0
Montgomery Unincorporated,1985.0,None,7.0,181.0,188.0
Montgomery Unincorporated,1986.0,None,0.0,311.0,311.0
Montgomery Unincorporated,1987.0,None,7.0,218.0,225.0
Montgomery Unincorporated,1988.0,None,18.0,265.0,283.0
Montgomery Unincorporated,1989.0,None,0.0,257.0,257.0
Montgomery Unincorporated,1990.0,None,9.0,201.0,210.0
Montgomery Unincorporated,1991.0,None,0.0,318.0,318.0
Montgomery Unincorporated,1992.0,None,4.0,478.0,482.0
Montgomery Unincorporated,1993.0,None,7.0,563.0,570.0
Montgomery Unincorporated,1994.0,None,16.0,579.0,595.0
Montgomery Unincorporated,1995.0,None,104.0,710.0,814.0
Montgomery Unincorporated,1996.0,None,12.0,510.0,522.0
Montgomery Unincorporated,1997.0,None,2.0,373.0,375.0
Montgomery Unincorporated,1998.0,None,0.0,305.0,305.0
Montgomery Unincorporated,1999.0,None,0.0,364.0,364.0
Montgomery Unincorporated,2000.0,None,0.0,338.0,338.0
Montgomery Unincorporated,2001.0,None,0.0,363.0,363.0
Montgomery Unincorporated,2002.0,None,0.0,395.0,395.0
Montgomery Unincorporated,2003.0,None,0.0,415.0,415.0
Montgomery Unincorporated,2004.0,None,0.0,538.0,538.0
Montgomery Unincorporated,2005.0,None,4.0,469.0,473.0
Montgomery Unincorporated,2006.0,None,4.0,477.0,481.0
Montgomery Unincorporated,2007.0,None,0.0,340.0,340.0
Montgomery Unincorporated,2008.0,None,0.0,272.0,272.0
Montgomery Unincorporated,2009.0,None,0.0,348.0,348.0
Montgomery Unincorporated,2010.0,None,0.0,365.0,365.0
Montgomery Unincorporated,2011.0,None,0.0,344.0,344.0
Montgomery Unincorporated,2012.0,None,0.0,371.0,371.0
Montgomery Unincorporated,2013.0,None,0.0,386.0,386.0
Montgomery Unincorporated,2014.0,None,85.0,374.0,459.0
Montgomery Unincorporated,2015.0,None,118.0,389.0,507.0
Montgomery Unincorporated,2016.0,None,34.0,453.0,487.0
Montgomery Unincorporated,2017.0,None,4.0,679.0,683.0
Montgomery Unincorporated,2018.0,None,8.0,777.0,785.0
Montgomery Unincorporated,2019.0,None,50.0,837.0,887.0
Montgomery Unincorporated,2020.0,None,367.0,1019.0,1386.0
Montgomery Unincorporated,2021.0,None,76.0,667.0,743.0
Mount Juliet,1980.0,1600000US4750780,0.0,0.0,0.0
Mount Juliet,1981.0,1600000US4750780,0.0,0.0,0.0
Mount Juliet,1982.0,1600000US4750780,0.0,12.0,12.0
Mount Juliet,1983.0,1600000US4750780,0.0,18.0,18.0
Mount Juliet,1984.0,1600000US4750780,0.0,38.0,38.0
Mount Juliet,1985.0,1600000US4750780,8.0,42.0,50.0
Mount Juliet,1986.0,1600000US4750780,0.0,83.0,83.0
Mount Juliet,1987.0,1600000US4750780,0.0,48.0,48.0
Mount Juliet,1988.0,1600000US4750780,0.0,82.0,82.0
Mount Juliet,1989.0,1600000US4750780,96.0,68.0,164.0
Mount Juliet,1990.0,1600000US4750780,0.0,72.0,72.0
Mount Juliet,1991.0,1600000US4750780,0.0,66.0,66.0
Mount Juliet,1992.0,1600000US4750780,0.0,74.0,74.0
Mount Juliet,1993.0,1600000US4750780,0.0,101.0,101.0
Mount Juliet,1994.0,1600000US4750780,0.0,155.0,155.0
Mount Juliet,1995.0,1600000US4750780,0.0,148.0,148.0
Mount Juliet,1996.0,1600000US4750780,145.0,166.0,311.0
Mount Juliet,1997.0,1600000US4750780,0.0,149.0,149.0
Mount Juliet,1998.0,1600000US4750780,0.0,230.0,230.0
Mount Juliet,1999.0,1600000US4750780,0.0,240.0,240.0
Mount Juliet,2000.0,1600000US4750780,0.0,279.0,279.0
Mount Juliet,2001.0,1600000US4750780,0.0,293.0,293.0
Mount Juliet,2002.0,1600000US4750780,12.0,366.0,378.0
Mount Juliet,2003.0,1600000US4750780,7.0,361.0,368.0
Mount Juliet,2004.0,1600000US4750780,0.0,321.0,321.0
Mount Juliet,2005.0,1600000US4750780,0.0,499.0,499.0
Mount Juliet,2006.0,1600000US4750780,0.0,388.0,388.0
Mount Juliet,2007.0,1600000US4750780,0.0,549.0,549.0
Mount Juliet,2008.0,1600000US4750780,380.0,337.0,717.0
Mount Juliet,2009.0,1600000US4750780,9.0,208.0,217.0
Mount Juliet,2010.0,1600000US4750780,3.0,347.0,350.0
Mount Juliet,2011.0,1600000US4750780,6.0,341.0,347.0
Mount Juliet,2012.0,1600000US4750780,50.0,386.0,436.0
Mount Juliet,2013.0,1600000US4750780,21.0,360.0,381.0
Mount Juliet,2014.0,1600000US4750780,473.0,362.0,835.0
Mount Juliet,2015.0,1600000US4750780,318.0,296.0,614.0
Mount Juliet,2016.0,1600000US4750780,102.0,428.0,530.0
Mount Juliet,2017.0,1600000US4750780,0.0,503.0,503.0
Mount Juliet,2018.0,1600000US4750780,0.0,485.0,485.0
Mount Juliet,2019.0,1600000US4750780,96.0,602.0,698.0
Mount Juliet,2020.0,1600000US4750780,9.0,649.0,658.0
Mount Juliet,2021.0,1600000US4750780,0.0,609.0,609.0
Mount Pleasant,1980.0,1600000US4751080,80.0,5.0,85.0
Mount Pleasant,1981.0,1600000US4751080,0.0,6.0,6.0
Mount Pleasant,1982.0,1600000US4751080,0.0,19.0,19.0
Mount Pleasant,1983.0,1600000US4751080,32.0,12.0,44.0
Mount Pleasant,1984.0,1600000US4751080,0.0,14.0,14.0
Mount Pleasant,1985.0,1600000US4751080,0.0,5.0,5.0
Mount Pleasant,1986.0,1600000US4751080,0.0,13.0,13.0
Mount Pleasant,1987.0,1600000US4751080,0.0,10.0,10.0
Mount Pleasant,1988.0,1600000US4751080,40.0,10.0,50.0
Mount Pleasant,1989.0,1600000US4751080,6.0,8.0,14.0
Mount Pleasant,1990.0,1600000US4751080,0.0,14.0,14.0
Mount Pleasant,1991.0,1600000US4751080,0.0,20.0,20.0
Mount Pleasant,1992.0,1600000US4751080,0.0,20.0,20.0
Mount Pleasant,1993.0,1600000US4751080,2.0,30.0,32.0
Mount Pleasant,1994.0,1600000US4751080,0.0,23.0,23.0
Mount Pleasant,1995.0,1600000US4751080,2.0,10.0,12.0
Mount Pleasant,1996.0,1600000US4751080,0.0,9.0,9.0
Mount Pleasant,1997.0,1600000US4751080,0.0,15.0,15.0
Mount Pleasant,1998.0,1600000US4751080,0.0,9.0,9.0
Mount Pleasant,1999.0,1600000US4751080,0.0,16.0,16.0
Mount Pleasant,2000.0,1600000US4751080,0.0,19.0,19.0
Mount Pleasant,2001.0,1600000US4751080,0.0,23.0,23.0
Mount Pleasant,2002.0,1600000US4751080,0.0,12.0,12.0
Mount Pleasant,2003.0,1600000US4751080,0.0,8.0,8.0
Mount Pleasant,2004.0,1600000US4751080,0.0,19.0,19.0
Mount Pleasant,2005.0,1600000US4751080,0.0,20.0,20.0
Mount Pleasant,2006.0,1600000US4751080,0.0,16.0,16.0
Mount Pleasant,2007.0,1600000US4751080,0.0,14.0,14.0
Mount Pleasant,2008.0,1600000US4751080,0.0,9.0,9.0
Mount Pleasant,2009.0,1600000US4751080,0.0,4.0,4.0
Mount Pleasant,2010.0,1600000US4751080,0.0,3.0,3.0
Mount Pleasant,2011.0,1600000US4751080,0.0,3.0,3.0
Mount Pleasant,2012.0,1600000US4751080,0.0,3.0,3.0
Mount Pleasant,2013.0,1600000US4751080,0.0,3.0,3.0
Mount Pleasant,2014.0,1600000US4751080,0.0,3.0,3.0
Mount Pleasant,2015.0,1600000US4751080,0.0,3.0,3.0
Mount Pleasant,2016.0,1600000US4751080,0.0,15.0,15.0
Mount Pleasant,2017.0,1600000US4751080,0.0,6.0,6.0
Mount Pleasant,2018.0,1600000US4751080,4.0,7.0,11.0
Mount Pleasant,2019.0,1600000US4751080,4.0,7.0,11.0
Mount Pleasant,2020.0,1600000US4751080,4.0,9.0,13.0
Mount Pleasant,2021.0,1600000US4751080,4.0,10.0,14.0
Murfreesboro,1980.0,1600000US4751560,140.0,28.0,168.0
Murfreesboro,1981.0,1600000US4751560,312.0,43.0,355.0
Murfreesboro,1982.0,1600000US4751560,361.0,49.0,410.0
Murfreesboro,1983.0,1600000US4751560,268.0,149.0,417.0
Murfreesboro,1984.0,1600000US4751560,788.0,253.0,1041.0
Murfreesboro,1985.0,1600000US4751560,165.0,322.0,487.0
Murfreesboro,1986.0,1600000US4751560,487.0,660.0,1147.0
Murfreesboro,1987.0,1600000US4751560,384.0,640.0,1024.0
Murfreesboro,1988.0,1600000US4751560,202.0,403.0,605.0
Murfreesboro,1989.0,1600000US4751560,193.0,338.0,531.0
Murfreesboro,1990.0,1600000US4751560,84.0,320.0,404.0
Murfreesboro,1991.0,1600000US4751560,5.0,397.0,402.0
Murfreesboro,1992.0,1600000US4751560,4.0,459.0,463.0
Murfreesboro,1993.0,1600000US4751560,23.0,549.0,572.0
Murfreesboro,1994.0,1600000US4751560,189.0,649.0,838.0
Murfreesboro,1995.0,1600000US4751560,392.0,747.0,1139.0
Murfreesboro,1996.0,1600000US4751560,1057.0,921.0,1978.0
Murfreesboro,1997.0,1600000US4751560,246.0,642.0,888.0
Murfreesboro,1998.0,1600000US4751560,543.0,895.0,1438.0
Murfreesboro,1999.0,1600000US4751560,520.0,1071.0,1591.0
Murfreesboro,2000.0,1600000US4751560,770.0,961.0,1731.0
Murfreesboro,2001.0,1600000US4751560,474.0,1136.0,1610.0
Murfreesboro,2002.0,1600000US4751560,136.0,1282.0,1418.0
Murfreesboro,2003.0,1600000US4751560,120.0,1603.0,1723.0
Murfreesboro,2004.0,1600000US4751560,1265.0,1906.0,3171.0
Murfreesboro,2005.0,1600000US4751560,1005.0,1793.0,2798.0
Murfreesboro,2006.0,1600000US4751560,345.0,1610.0,1955.0
Murfreesboro,2007.0,1600000US4751560,237.0,1157.0,1394.0
Murfreesboro,2008.0,1600000US4751560,899.0,579.0,1478.0
Murfreesboro,2009.0,1600000US4751560,98.0,392.0,490.0
Murfreesboro,2010.0,1600000US4751560,184.0,346.0,530.0
Murfreesboro,2011.0,1600000US4751560,8.0,400.0,408.0
Murfreesboro,2012.0,1600000US4751560,464.0,521.0,985.0
Murfreesboro,2013.0,1600000US4751560,795.0,787.0,1582.0
Murfreesboro,2014.0,1600000US4751560,913.0,821.0,1734.0
Murfreesboro,2015.0,1600000US4751560,1221.0,1084.0,2305.0
Murfreesboro,2016.0,1600000US4751560,375.0,1264.0,1639.0
Murfreesboro,2017.0,1600000US4751560,1127.0,1200.0,2327.0
Murfreesboro,2018.0,1600000US4751560,1251.0,1499.0,2750.0
Murfreesboro,2019.0,1600000US4751560,837.0,1317.0,2154.0
Murfreesboro,2020.0,1600000US4751560,58.0,1704.0,1762.0
Murfreesboro,2021.0,1600000US4751560,312.0,2064.0,2376.0
"Nashville-Davidson (balance), Tennessee",,1600000US4752006,,,
Nashville,1980.0,,827.0,1065.0,1892.0
Nashville,1981.0,,849.0,484.0,1333.0
Nashville,1982.0,,1659.0,625.0,2284.0
Nashville,1983.0,,5446.0,1252.0,6698.0
Nashville,1984.0,,11190.0,1144.0,12334.0
Nashville,1985.0,,8758.0,1337.0,10095.0
Nashville,1986.0,,5870.0,2257.0,8127.0
Nashville,1987.0,,1182.0,2325.0,3507.0
Nashville,1988.0,,1894.0,1878.0,3772.0
Nashville,1989.0,,445.0,1418.0,1863.0
Nashville,1990.0,,399.0,1198.0,1597.0
Nashville,1991.0,,209.0,1270.0,1479.0
Nashville,1992.0,,169.0,1745.0,1914.0
Nashville,1993.0,,333.0,1978.0,2311.0
Nashville,1994.0,,920.0,1908.0,2828.0
Nashville,1995.0,,921.0,1819.0,2740.0
Nashville,1996.0,,2457.0,2036.0,4493.0
Nashville,1997.0,,1962.0,2059.0,4021.0
Nashville,1998.0,,874.0,2309.0,3183.0
Nashville,1999.0,,1271.0,2435.0,3706.0
Nashville,2000.0,,711.0,2294.0,3005.0
Nashville,2001.0,,547.0,2869.0,3416.0
Nashville,2002.0,,588.0,2757.0,3345.0
Nashville,2003.0,,799.0,3080.0,3879.0
Nashville,2004.0,,1178.0,3494.0,4672.0
Nashville,2005.0,,1201.0,3681.0,4882.0
Nashville,2006.0,,1039.0,3959.0,4998.0
Nashville,2007.0,,2114.0,3070.0,5184.0
Nashville,2008.0,,814.0,1483.0,2297.0
Nashville,2009.0,,533.0,1068.0,1601.0
Nashville,2010.0,,567.0,1001.0,1568.0
Nashville,2011.0,,854.0,1078.0,1932.0
Nashville,2012.0,,1529.0,1305.0,2834.0
Nashville,2013.0,,2142.0,1824.0,3966.0
Nashville,2014.0,,3829.0,2538.0,6367.0
Nashville,2015.0,,4365.0,3738.0,8103.0
Nashville,2016.0,,5751.0,3712.0,9463.0
Nashville,2017.0,,2423.0,3827.0,6250.0
Nashville,2018.0,,3268.0,3560.0,6828.0
Nashville,2019.0,,5935.0,3830.0,9765.0
Nashville,2020.0,,9616.0,3533.0,13149.0
Nashville,2021.0,,12205.0,3932.0,16137.0
New Johnsonville,,1600000US4752820,,,
Nolensville,1980.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1981.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1982.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1983.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1984.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1985.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1986.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1987.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1988.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1989.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1990.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1991.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1992.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1993.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1994.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1995.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1996.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1997.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1998.0,1600000US4753460,0.0,0.0,0.0
Nolensville,1999.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2000.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2001.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2002.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2003.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2004.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2005.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2006.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2007.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2008.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2009.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2010.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2011.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2012.0,1600000US4753460,0.0,0.0,0.0
Nolensville,2013.0,1600000US4753460,0.0,51.0,51.0
Nolensville,2014.0,1600000US4753460,0.0,154.0,154.0
Nolensville,2015.0,1600000US4753460,0.0,185.0,185.0
Nolensville,2016.0,1600000US4753460,0.0,204.0,204.0
Nolensville,2017.0,1600000US4753460,0.0,313.0,313.0
Nolensville,2018.0,1600000US4753460,0.0,353.0,353.0
Nolensville,2019.0,1600000US4753460,0.0,360.0,360.0
Nolensville,2020.0,1600000US4753460,0.0,454.0,454.0
Nolensville,2021.0,1600000US4753460,0.0,521.0,521.0
Oak Hill,1980.0,1600000US4754780,0.0,7.0,7.0
Oak Hill,1981.0,1600000US4754780,0.0,2.0,2.0
Oak Hill,1982.0,1600000US4754780,0.0,2.0,2.0
Oak Hill,1983.0,1600000US4754780,0.0,6.0,6.0
Oak Hill,1984.0,1600000US4754780,0.0,6.0,6.0
Oak Hill,1985.0,1600000US4754780,0.0,7.0,7.0
Oak Hill,1986.0,1600000US4754780,0.0,17.0,17.0
Oak Hill,1987.0,1600000US4754780,0.0,10.0,10.0
Oak Hill,1988.0,1600000US4754780,0.0,20.0,20.0
Oak Hill,1989.0,1600000US4754780,0.0,12.0,12.0
Oak Hill,1990.0,1600000US4754780,0.0,7.0,7.0
Oak Hill,1991.0,1600000US4754780,0.0,16.0,16.0
Oak Hill,1992.0,1600000US4754780,0.0,9.0,9.0
Oak Hill,1993.0,1600000US4754780,0.0,14.0,14.0
Oak Hill,1994.0,1600000US4754780,0.0,12.0,12.0
Oak Hill,1995.0,1600000US4754780,0.0,8.0,8.0
Oak Hill,1996.0,1600000US4754780,0.0,10.0,10.0
Oak Hill,1997.0,1600000US4754780,0.0,7.0,7.0
Oak Hill,1998.0,1600000US4754780,0.0,7.0,7.0
Oak Hill,1999.0,1600000US4754780,0.0,4.0,4.0
Oak Hill,2000.0,1600000US4754780,0.0,3.0,3.0
Oak Hill,2001.0,1600000US4754780,0.0,3.0,3.0
Oak Hill,2002.0,1600000US4754780,0.0,11.0,11.0
Oak Hill,2003.0,1600000US4754780,0.0,11.0,11.0
Oak Hill,2004.0,1600000US4754780,0.0,8.0,8.0
Oak Hill,2005.0,1600000US4754780,0.0,6.0,6.0
Oak Hill,2006.0,1600000US4754780,0.0,19.0,19.0
Oak Hill,2007.0,1600000US4754780,0.0,16.0,16.0
Oak Hill,2008.0,1600000US4754780,0.0,6.0,6.0
Oak Hill,2009.0,1600000US4754780,0.0,3.0,3.0
Oak Hill,2010.0,1600000US4754780,0.0,4.0,4.0
Oak Hill,2011.0,1600000US4754780,0.0,3.0,3.0
Oak Hill,2012.0,1600000US4754780,0.0,3.0,3.0
Oak Hill,2013.0,1600000US4754780,0.0,6.0,6.0
Oak Hill,2014.0,1600000US4754780,0.0,11.0,11.0
Oak Hill,2015.0,1600000US4754780,0.0,28.0,28.0
Oak Hill,2016.0,1600000US4754780,0.0,15.0,15.0
Oak Hill,2017.0,1600000US4754780,0.0,22.0,22.0
Oak Hill,2018.0,1600000US4754780,0.0,23.0,23.0
Oak Hill,2019.0,1600000US4754780,0.0,28.0,28.0
Oak Hill,2020.0,1600000US4754780,0.0,28.0,28.0
Oak Hill,2021.0,1600000US4754780,0.0,29.0,29.0
Pegram,1980.0,1600000US4757480,0.0,0.0,0.0
Pegram,1981.0,1600000US4757480,0.0,0.0,0.0
Pegram,1982.0,1600000US4757480,0.0,0.0,0.0
Pegram,1983.0,1600000US4757480,0.0,0.0,0.0
Pegram,1984.0,1600000US4757480,0.0,0.0,0.0
Pegram,1985.0,1600000US4757480,0.0,0.0,0.0
Pegram,1986.0,1600000US4757480,0.0,0.0,0.0
Pegram,1987.0,1600000US4757480,0.0,0.0,0.0
Pegram,1988.0,1600000US4757480,0.0,0.0,0.0
Pegram,1989.0,1600000US4757480,0.0,0.0,0.0
Pegram,1990.0,1600000US4757480,0.0,15.0,15.0
Pegram,1991.0,1600000US4757480,0.0,11.0,11.0
Pegram,1992.0,1600000US4757480,0.0,18.0,18.0
Pegram,1993.0,1600000US4757480,0.0,41.0,41.0
Pegram,1994.0,1600000US4757480,0.0,36.0,36.0
Pegram,1995.0,1600000US4757480,0.0,45.0,45.0
Pegram,1996.0,1600000US4757480,0.0,48.0,48.0
Pegram,1997.0,1600000US4757480,10.0,31.0,41.0
Pegram,1998.0,1600000US4757480,0.0,20.0,20.0
Pegram,1999.0,1600000US4757480,0.0,42.0,42.0
Pegram,2000.0,1600000US4757480,0.0,12.0,12.0
